scenario,car_id,arrival_time,wait_time,departure_time
Late Merge,95,178.71316186101828,154.03570612228074,335.4688269309571
Late Merge,96,180.07479132403884,155.42857113046247,337.4394345827049
Late Merge,97,181.55414900159337,157.08069603800442,340.82652488919575
Late Merge,98,182.66977738941023,158.5096424645307,343.04389174080757
Late Merge,99,182.72127293739047,162.90486747477277,348.08853295379936
Late Merge,100,182.94960780777419,168.68139506864745,354.7040882687224
Late Merge,101,183.0134751703603,174.5777867796031,359.49982632216205
Late Merge,102,185.0369342722154,175.1057534551451,362.94511563667123
Late Merge,103,185.7917276898056,179.134198653601,367.10777177238316
Late Merge,104,187.212602044074,181.7565970016082,370.99347534632483
Late Merge,105,191.97513310376596,179.40268276407843,373.81359765187165
Late Merge,106,192.54861074973255,183.03058444353374,377.45804979981466
Late Merge,107,193.6051746994979,183.89058489558565,379.6635700118752
Late Merge,108,196.42267299457507,184.14790565758796,382.3518519166097
Late Merge,109,196.94228330840986,185.67094484939713,386.2920632375568
Late Merge,110,197.10249186551022,189.31804913951822,388.94169913621147
Late Merge,111,197.78677247328434,191.2350020062315,391.1019391747203
Late Merge,112,198.13838919028447,194.1552279341241,394.9220050708491
Late Merge,113,203.44828936204573,191.88904172187193,397.7699342541032
Late Merge,114,206.75006352301486,192.31000716830872,401.42748893160365
Late Merge,115,208.7570519040559,192.7380269630372,404.36357888711916
Late Merge,116,212.86009136509753,191.88224790343932,407.69684389456523
Late Merge,117,216.11602924657865,192.35623816238666,410.653966720399
Late Merge,118,216.52902019929593,195.68904385444108,414.3725731093502
Late Merge,119,220.99064700976706,193.7657557066233,417.0913716980994
Late Merge,120,222.5408468136994,195.53373397080216,419.19342808566023
Late Merge,121,225.83554339630655,195.52924634807795,422.95567510706536
Late Merge,122,230.364028694879,193.54840292125843,427.23255617660413
Late Merge,123,231.12949012771566,196.36828169185435,430.98475244767076
Late Merge,124,231.36267444796334,199.64678141345155,433.3600342376811
Late Merge,125,231.8800479402421,203.5209679838132,438.24695010188873
Late Merge,126,232.99416332573932,205.27428564030967,440.9551990587751
Late Merge,127,236.4018227790172,206.6304340463621,447.37958531045246
Late Merge,128,240.34451272277687,207.78783630814513,451.30409397778277
Late Merge,129,240.35846554114016,213.74362027943528,456.525335265687
Late Merge,130,241.78821785981728,216.3404899288928,460.0553835243498
Late Merge,131,242.86876450165462,223.3688134335425,467.7737101430426
Late Merge,132,243.37109917820626,224.8344895816846,470.8276669414112
Late Merge,133,243.62645996129757,228.6587322392251,474.33138175335205
Late Merge,134,244.45027712102242,230.39515363495255,476.49207853021636
Late Merge,135,250.17651936640473,226.96924646809683,479.257822103956
Late Merge,136,250.95728697216768,229.28806803941646,482.0964262094155
Late Merge,137,252.420192583688,231.7451476897599,487.67762525449143
Late Merge,138,254.8483665374497,236.96965575388305,494.8470061455024
Late Merge,139,255.75231553538362,240.556887720458,498.8044196710517
Late Merge,140,262.887911811967,236.4573920526758,502.7332703479768
Late Merge,141,269.4519315410498,233.82840838274603,505.8267609083844
Late Merge,142,270.0320541310342,237.1325245533239,509.14780816356114
Late Merge,143,271.4073726879619,238.01326459565882,512.8345117299825
Late Merge,144,272.12323360812,240.82834479144321,515.774924425774
Late Merge,145,272.79373296088215,243.41911079648594,518.0904960647722
Late Merge,146,272.8689019164132,245.5602032547768,520.8149019643398
Late Merge,147,274.7498860583784,246.41643059569373,523.1409457020413
Late Merge,148,276.1469253240377,247.26008154396317,525.0773270294222
Late Merge,149,276.25262749879846,248.86770431156117,528.1760383388786
Late Merge,150,276.9058793408192,251.2881946008913,531.8397239259925
Late Merge,151,281.68360124299784,254.55610066210704,537.9005613608134
Late Merge,152,282.231322347282,256.2274587604235,541.2965626497198
Late Merge,153,282.54438406925294,259.23721730792215,543.891215835702
Late Merge,154,283.8889282882002,261.14062019612834,547.2372732540697
Late Merge,155,292.3770022534307,255.10649625657987,549.6280621554672
Late Merge,156,292.93129188055013,259.6917265286569,554.6046239473991
Late Merge,157,295.1616019011447,260.98641482812997,558.6771297060416
Late Merge,158,298.0293771536236,260.741416191059,560.7722232748359
Late Merge,159,298.5720434982952,262.74074455057416,563.9750621443372
Late Merge,160,301.17754135527986,264.9104637491982,568.5578622388085
Late Merge,161,302.09458695380846,269.35883688812095,573.8100550138096
Late Merge,162,304.095594449272,270.34444800763896,576.395504259686
Late Merge,163,306.1032701035473,271.2426283287152,579.4998356339215
Late Merge,164,307.638040603452,272.04455741972635,582.6358327586738
Late Merge,165,307.8272989210752,279.53797852369144,590.1658277573413
Late Merge,166,311.43458850956785,278.99477741279117,592.3428327754799
Late Merge,167,312.20820909690264,282.99463301007114,597.7624414902314
Late Merge,168,312.62107331011777,286.19018123958216,601.762086823723
Late Merge,169,312.70433282970646,289.99357621688875,604.1962658779224
Late Merge,170,314.4918896388956,290.4232279916192,607.7411337459428
Late Merge,171,316.7555931074303,291.2477756665644,610.1057945186271
Late Merge,172,316.78904700254725,293.5109732861033,613.1423794898064
Late Merge,173,318.2243081716462,295.1671562167807,615.4335088945014
Late Merge,174,318.73795646575616,296.9018858922998,617.0569130976572
Late Merge,175,320.81020514885154,297.75894870637853,620.0926283925002
Late Merge,176,321.1934135939298,299.3301904396434,623.05245500157
Late Merge,177,323.54183864906526,299.57019936083753,625.7678715109357
Late Merge,178,324.51975605102746,304.72519967643507,631.2023657523998
Late Merge,179,330.0404436866361,303.3142430357898,636.2378421976923
Late Merge,180,330.33633251351466,308.52916423798445,640.3685847141377
Late Merge,181,331.170597381505,314.4780371016824,648.108986603999
Late Merge,182,331.411485951579,316.8885343489962,650.0734105807177
Late Merge,183,336.5838667458804,313.99412568973116,652.6868907709303
Late Merge,184,340.7805341602024,313.3261600862091,656.6351334492014
Late Merge,185,341.3771889003254,316.44873995129734,659.8096808324524
Late Merge,186,343.53471437841324,316.4420793388326,662.246060390708
Late Merge,187,346.9336825236917,317.0042908700026,667.041749079223
Late Merge,188,348.5539472450647,318.7419725013989,669.4497846247497
Late Merge,189,350.0625060654526,319.6406463132667,672.7045676459584
Late Merge,190,350.61626015632845,322.85828047392073,675.2967165174546
Late Merge,191,350.81171243727835,325.3837986043631,679.0133935483906
Late Merge,192,355.3619588876674,324.51914050625265,683.2460405663148
Late Merge,193,359.9755077429643,323.3664787263216,684.3589997692095
Late Merge,194,361.98084758193005,324.4774769985709,688.4801874272187
Late Merge,195,362.8089406015527,325.97994832333296,691.635132201194
Late Merge,196,363.668075833176,328.10576102898744,694.1520096305376
Late Merge,197,366.2570066926302,330.09096103638734,699.0706552530404
Late Merge,198,370.80520139084473,331.381130214949,704.3239404937642
Late Merge,199,375.167466529638,331.13790074860117,708.8573211507229
Late Merge,200,378.1945909134998,332.3209177069568,712.9221022792213
